number of Bacteria : 
{59810}
---------
number of Eukaryota : 
{36377}
---------
number of Archaea : 
{2207}
---------
shape of dataframe : (98394, 12927)
Epoch [2/10], Training Loss: 0.0340
Epoch [2/10], Validation Loss: 0.0456
Epoch [2/10], Validation Accuracy: 99.0795%
Epoch [3/10], Training Loss: 0.0316
Epoch [3/10], Validation Loss: 0.0448
Epoch [3/10], Validation Accuracy: 99.1532%
Epoch [4/10], Training Loss: 0.0053
Epoch [4/10], Validation Loss: 0.0538
Epoch [4/10], Validation Accuracy: 99.0795%
Epoch [5/10], Training Loss: 0.0112
Epoch [5/10], Validation Loss: 0.0475
Epoch [5/10], Validation Accuracy: 99.0979%
Epoch [6/10], Training Loss: 0.0984
Epoch [6/10], Validation Loss: 0.0444
Epoch [6/10], Validation Accuracy: 99.1716%
Epoch [7/10], Training Loss: 0.0755
Epoch [7/10], Validation Loss: 0.0444
Epoch [7/10], Validation Accuracy: 99.1532%
Epoch [8/10], Training Loss: 0.0065
Epoch [8/10], Validation Loss: 0.0427
Epoch [8/10], Validation Accuracy: 99.1532%
Epoch [9/10], Training Loss: 0.0171
Epoch [9/10], Validation Loss: 0.0450
Epoch [9/10], Validation Accuracy: 99.0427%
Epoch [10/10], Training Loss: 0.0925
Epoch [10/10], Validation Loss: 0.0532
Epoch [10/10], Validation Accuracy: 98.9507%
Got to iteration 30 in 696.5856304168701 seconds
Job finished
number of Metazoa : 
{18059}
---------
number of Gammaproteobacteria : 
{13237}
---------
number of Bacillota : 
{8001}
---------
number of Fungi : 
{7894}
---------
number of Actinomycetota : 
{7118}
---------
number of Streptophyta : 
{6556}
---------
number of Alphaproteobacteria : 
{5340}
---------
number of Betaproteobacteria : 
{4918}
---------
number of Bacteroidetes/Chlorobigroup : 
{4674}
---------
number of Bacteriacandidatephyla : 
{2550}
---------
number of Cyanobacteriota/Melainabacteriagroup : 
{2368}
---------
number of Chloroflexota : 
{1351}
---------
number of Alveolata : 
{1167}
---------
number of Planctomycetota : 
{1160}
---------
number of Epsilonproteobacteria : 
{1055}
---------
number of Stramenopiles : 
{1006}
---------
number of Deltaproteobacteria : 
{924}
---------
number of Myxococcia : 
{866}
---------
number of Stenosarchaeagroup : 
{753}
---------
number of Verrucomicrobiota : 
{648}
---------
number of  : 
{546}
---------
number of unclassifiedAcidobacteriota : 
{523}
---------
number of Euglenozoa : 
{426}
---------
number of Spirochaetia : 
{387}
---------
number of Mycoplasmatota : 
{357}
---------
number of unclassifiedEuryarchaeota : 
{301}
---------
number of Chlorophyta : 
{301}
---------
number of unclassifiedPseudomonadota : 
{249}
---------
number of Nitrososphaerota : 
{246}
---------
number of Evosea : 
{223}
---------
shape of dataframe : (93204, 12906)
Epoch [1/10], Training Loss: 2.4163
Epoch [1/10], Validation Loss: 2.3209
Epoch [1/10], Validation Accuracy: 40.3648%
Epoch [2/10], Training Loss: 1.8695
Epoch [2/10], Validation Loss: 1.5300
Epoch [2/10], Validation Accuracy: 62.9292%
Epoch [3/10], Training Loss: 1.3113
Epoch [3/10], Validation Loss: 1.0884
Epoch [3/10], Validation Accuracy: 73.0901%
Epoch [4/10], Training Loss: 1.1361
Epoch [4/10], Validation Loss: 0.8424
Epoch [4/10], Validation Accuracy: 79.0665%
Epoch [5/10], Training Loss: 1.0600
Epoch [5/10], Validation Loss: 0.7186
Epoch [5/10], Validation Accuracy: 81.7811%
Epoch [6/10], Training Loss: 1.0200
Epoch [6/10], Validation Loss: 0.6405
Epoch [6/10], Validation Accuracy: 84.7639%
Epoch [7/10], Training Loss: 0.8306
Epoch [7/10], Validation Loss: 0.5861
Epoch [7/10], Validation Accuracy: 85.4721%
Epoch [8/10], Training Loss: 0.8862
Epoch [8/10], Validation Loss: 0.5465
Epoch [8/10], Validation Accuracy: 85.6867%
Epoch [9/10], Training Loss: 0.7554
Epoch [9/10], Validation Loss: 0.5144
Epoch [9/10], Validation Accuracy: 85.8691%
Epoch [10/10], Training Loss: 0.7698
Epoch [10/10], Validation Loss: 0.4913
Epoch [10/10], Validation Accuracy: 86.2983%
Got to iteration 1 in 16.704244375228882 seconds
Epoch [1/10], Training Loss: 2.4373
Epoch [1/10], Validation Loss: 2.3624
Epoch [1/10], Validation Accuracy: 39.9678%
Epoch [2/10], Training Loss: 1.7688
Epoch [2/10], Validation Loss: 1.4866
Epoch [2/10], Validation Accuracy: 60.4506%
Epoch [3/10], Training Loss: 1.3589
Epoch [3/10], Validation Loss: 1.0378
Epoch [3/10], Validation Accuracy: 74.2811%
Epoch [4/10], Training Loss: 1.1420
Epoch [4/10], Validation Loss: 0.8071
Epoch [4/10], Validation Accuracy: 80.0322%
Epoch [5/10], Training Loss: 0.9457
Epoch [5/10], Validation Loss: 0.6961
Epoch [5/10], Validation Accuracy: 83.5408%
Epoch [6/10], Training Loss: 0.9140
Epoch [6/10], Validation Loss: 0.6208
Epoch [6/10], Validation Accuracy: 84.8712%
Epoch [7/10], Training Loss: 0.8768
Epoch [7/10], Validation Loss: 0.5716
Epoch [7/10], Validation Accuracy: 85.3112%
Epoch [8/10], Training Loss: 0.7925
Epoch [8/10], Validation Loss: 0.5362
Epoch [8/10], Validation Accuracy: 85.5901%
Epoch [9/10], Training Loss: 0.7175
Epoch [9/10], Validation Loss: 0.4998
Epoch [9/10], Validation Accuracy: 85.8155%
Epoch [10/10], Training Loss: 0.6962
Epoch [10/10], Validation Loss: 0.4752
Epoch [10/10], Validation Accuracy: 86.0944%
Got to iteration 2 in 31.282860040664673 seconds
Epoch [1/10], Training Loss: 2.4361
Epoch [1/10], Validation Loss: 2.3709
Epoch [1/10], Validation Accuracy: 33.3906%
Epoch [2/10], Training Loss: 1.6625
Epoch [2/10], Validation Loss: 1.4871
Epoch [2/10], Validation Accuracy: 60.0000%
Epoch [3/10], Training Loss: 1.2778
Epoch [3/10], Validation Loss: 1.0426
Epoch [3/10], Validation Accuracy: 76.4592%
Epoch [4/10], Training Loss: 0.9633
Epoch [4/10], Validation Loss: 0.8078
Epoch [4/10], Validation Accuracy: 81.5451%
Epoch [5/10], Training Loss: 1.0156
Epoch [5/10], Validation Loss: 0.6889
Epoch [5/10], Validation Accuracy: 83.4013%
Epoch [6/10], Training Loss: 0.9545
Epoch [6/10], Validation Loss: 0.6085
Epoch [6/10], Validation Accuracy: 84.3670%
Epoch [7/10], Training Loss: 0.8381
Epoch [7/10], Validation Loss: 0.5595
Epoch [7/10], Validation Accuracy: 84.6781%
Epoch [8/10], Training Loss: 0.8956
Epoch [8/10], Validation Loss: 0.5231
Epoch [8/10], Validation Accuracy: 85.9442%
Epoch [9/10], Training Loss: 0.7107
Epoch [9/10], Validation Loss: 0.4942
Epoch [9/10], Validation Accuracy: 86.3519%
Epoch [10/10], Training Loss: 0.7755
Epoch [10/10], Validation Loss: 0.4700
Epoch [10/10], Validation Accuracy: 86.7489%
Got to iteration 3 in 46.00602960586548 seconds
Epoch [1/10], Training Loss: 2.3196
Epoch [1/10], Validation Loss: 2.2387
Epoch [1/10], Validation Accuracy: 40.9227%
Epoch [2/10], Training Loss: 1.8196
Epoch [2/10], Validation Loss: 1.4649
Epoch [2/10], Validation Accuracy: 58.3691%
Epoch [3/10], Training Loss: 1.3797
Epoch [3/10], Validation Loss: 1.0398
Epoch [3/10], Validation Accuracy: 76.8884%
Epoch [4/10], Training Loss: 1.1049
Epoch [4/10], Validation Loss: 0.8167
Epoch [4/10], Validation Accuracy: 81.9528%
Epoch [5/10], Training Loss: 1.0753
Epoch [5/10], Validation Loss: 0.7067
Epoch [5/10], Validation Accuracy: 83.4764%
Epoch [6/10], Training Loss: 0.9356
Epoch [6/10], Validation Loss: 0.6252
Epoch [6/10], Validation Accuracy: 84.0021%
Epoch [7/10], Training Loss: 0.8856
Epoch [7/10], Validation Loss: 0.5707
Epoch [7/10], Validation Accuracy: 85.2361%
Epoch [8/10], Training Loss: 0.8554
Epoch [8/10], Validation Loss: 0.5310
Epoch [8/10], Validation Accuracy: 85.7940%
Epoch [9/10], Training Loss: 0.7505
Epoch [9/10], Validation Loss: 0.5024
Epoch [9/10], Validation Accuracy: 86.3197%
Epoch [10/10], Training Loss: 0.6581
Epoch [10/10], Validation Loss: 0.4757
Epoch [10/10], Validation Accuracy: 86.8348%
Got to iteration 4 in 60.59896945953369 seconds
Epoch [1/10], Training Loss: 2.3439
Epoch [1/10], Validation Loss: 2.2269
Epoch [1/10], Validation Accuracy: 48.5944%
Epoch [2/10], Training Loss: 1.7453
Epoch [2/10], Validation Loss: 1.4484
Epoch [2/10], Validation Accuracy: 57.3283%
Epoch [3/10], Training Loss: 1.3331
Epoch [3/10], Validation Loss: 1.0437
Epoch [3/10], Validation Accuracy: 74.2489%
Epoch [4/10], Training Loss: 1.1744
Epoch [4/10], Validation Loss: 0.8009
Epoch [4/10], Validation Accuracy: 82.6502%
Epoch [5/10], Training Loss: 0.9483
Epoch [5/10], Validation Loss: 0.6667
Epoch [5/10], Validation Accuracy: 85.2682%
Epoch [6/10], Training Loss: 1.0213
Epoch [6/10], Validation Loss: 0.5841
Epoch [6/10], Validation Accuracy: 86.1373%
Epoch [7/10], Training Loss: 0.7369
Epoch [7/10], Validation Loss: 0.5352
Epoch [7/10], Validation Accuracy: 86.3627%
Epoch [8/10], Training Loss: 0.8326
Epoch [8/10], Validation Loss: 0.4940
Epoch [8/10], Validation Accuracy: 86.6845%
Epoch [9/10], Training Loss: 0.7997
Epoch [9/10], Validation Loss: 0.4665
Epoch [9/10], Validation Accuracy: 87.0494%
Epoch [10/10], Training Loss: 0.6581
Epoch [10/10], Validation Loss: 0.4472
Epoch [10/10], Validation Accuracy: 87.3927%
Got to iteration 5 in 75.26019358634949 seconds
Epoch [1/10], Training Loss: 2.4161
Epoch [1/10], Validation Loss: 2.3383
Epoch [1/10], Validation Accuracy: 41.2017%
Epoch [2/10], Training Loss: 1.7691
Epoch [2/10], Validation Loss: 1.5328
Epoch [2/10], Validation Accuracy: 55.5150%
Epoch [3/10], Training Loss: 1.3364
Epoch [3/10], Validation Loss: 1.1013
Epoch [3/10], Validation Accuracy: 67.6717%
Epoch [4/10], Training Loss: 1.1867
Epoch [4/10], Validation Loss: 0.8628
Epoch [4/10], Validation Accuracy: 81.0515%
Epoch [5/10], Training Loss: 0.9461
Epoch [5/10], Validation Loss: 0.7276
Epoch [5/10], Validation Accuracy: 83.3476%
Epoch [6/10], Training Loss: 0.9190
Epoch [6/10], Validation Loss: 0.6472
Epoch [6/10], Validation Accuracy: 84.0236%
Epoch [7/10], Training Loss: 0.8348
Epoch [7/10], Validation Loss: 0.5980
Epoch [7/10], Validation Accuracy: 85.3755%
Epoch [8/10], Training Loss: 0.8219
Epoch [8/10], Validation Loss: 0.5575
Epoch [8/10], Validation Accuracy: 85.7618%
Epoch [9/10], Training Loss: 0.7188
Epoch [9/10], Validation Loss: 0.5270
Epoch [9/10], Validation Accuracy: 85.9227%
Epoch [10/10], Training Loss: 0.7660
Epoch [10/10], Validation Loss: 0.4998
Epoch [10/10], Validation Accuracy: 86.5880%
Got to iteration 6 in 89.93986821174622 seconds
Epoch [1/10], Training Loss: 2.3490
Epoch [1/10], Validation Loss: 2.3133
Epoch [1/10], Validation Accuracy: 33.4979%
Epoch [2/10], Training Loss: 1.7269
Epoch [2/10], Validation Loss: 1.5390
Epoch [2/10], Validation Accuracy: 61.7704%
Epoch [3/10], Training Loss: 1.3283
Epoch [3/10], Validation Loss: 1.0255
Epoch [3/10], Validation Accuracy: 77.2639%
Epoch [4/10], Training Loss: 1.0900
Epoch [4/10], Validation Loss: 0.7862
Epoch [4/10], Validation Accuracy: 82.0494%
Epoch [5/10], Training Loss: 1.0067
Epoch [5/10], Validation Loss: 0.6648
Epoch [5/10], Validation Accuracy: 84.9678%
Epoch [6/10], Training Loss: 0.8669
Epoch [6/10], Validation Loss: 0.5886
Epoch [6/10], Validation Accuracy: 85.9657%
Epoch [7/10], Training Loss: 0.7605
Epoch [7/10], Validation Loss: 0.5372
Epoch [7/10], Validation Accuracy: 86.3519%
Epoch [8/10], Training Loss: 0.7644
Epoch [8/10], Validation Loss: 0.5000
Epoch [8/10], Validation Accuracy: 86.9421%
Epoch [9/10], Training Loss: 0.6953
Epoch [9/10], Validation Loss: 0.4739
Epoch [9/10], Validation Accuracy: 87.7790%
Epoch [10/10], Training Loss: 0.7815
Epoch [10/10], Validation Loss: 0.4537
Epoch [10/10], Validation Accuracy: 88.3047%
Got to iteration 7 in 104.64994239807129 seconds
Epoch [1/10], Training Loss: 2.3499
Epoch [1/10], Validation Loss: 2.2959
Epoch [1/10], Validation Accuracy: 39.4528%
Epoch [2/10], Training Loss: 1.6008
Epoch [2/10], Validation Loss: 1.4486
Epoch [2/10], Validation Accuracy: 56.9421%
Epoch [3/10], Training Loss: 1.4542
Epoch [3/10], Validation Loss: 1.0736
Epoch [3/10], Validation Accuracy: 70.6009%
Epoch [4/10], Training Loss: 1.2699
Epoch [4/10], Validation Loss: 0.8551
Epoch [4/10], Validation Accuracy: 80.2039%
Epoch [5/10], Training Loss: 0.9785
Epoch [5/10], Validation Loss: 0.7315
Epoch [5/10], Validation Accuracy: 82.5322%
Epoch [6/10], Training Loss: 1.0594
Epoch [6/10], Validation Loss: 0.6580
Epoch [6/10], Validation Accuracy: 83.3262%
Epoch [7/10], Training Loss: 0.9347
Epoch [7/10], Validation Loss: 0.6032
Epoch [7/10], Validation Accuracy: 83.8519%
Epoch [8/10], Training Loss: 0.8262
Epoch [8/10], Validation Loss: 0.5636
Epoch [8/10], Validation Accuracy: 85.3541%
Epoch [9/10], Training Loss: 0.7419
Epoch [9/10], Validation Loss: 0.5294
Epoch [9/10], Validation Accuracy: 85.6223%
Epoch [10/10], Training Loss: 0.6409
Epoch [10/10], Validation Loss: 0.5014
Epoch [10/10], Validation Accuracy: 85.9335%
Got to iteration 8 in 119.2399971485138 seconds
Epoch [1/10], Training Loss: 2.3006
Epoch [1/10], Validation Loss: 2.2395
Epoch [1/10], Validation Accuracy: 34.0773%
Epoch [2/10], Training Loss: 1.6201
Epoch [2/10], Validation Loss: 1.5370
Epoch [2/10], Validation Accuracy: 56.3627%
Epoch [3/10], Training Loss: 1.4830
Epoch [3/10], Validation Loss: 1.1958
Epoch [3/10], Validation Accuracy: 61.5665%
Epoch [4/10], Training Loss: 1.2062
Epoch [4/10], Validation Loss: 0.9525
Epoch [4/10], Validation Accuracy: 77.9185%
Epoch [5/10], Training Loss: 1.0634
Epoch [5/10], Validation Loss: 0.7912
Epoch [5/10], Validation Accuracy: 82.8863%
Epoch [6/10], Training Loss: 1.0856
Epoch [6/10], Validation Loss: 0.6839
Epoch [6/10], Validation Accuracy: 84.4957%
Epoch [7/10], Training Loss: 0.8983
Epoch [7/10], Validation Loss: 0.6059
Epoch [7/10], Validation Accuracy: 85.1717%
Epoch [8/10], Training Loss: 0.8063
Epoch [8/10], Validation Loss: 0.5512
Epoch [8/10], Validation Accuracy: 85.6438%
Epoch [9/10], Training Loss: 0.7806
Epoch [9/10], Validation Loss: 0.5167
Epoch [9/10], Validation Accuracy: 86.2661%
Epoch [10/10], Training Loss: 0.7196
Epoch [10/10], Validation Loss: 0.4944
Epoch [10/10], Validation Accuracy: 86.5880%
Got to iteration 9 in 133.96099758148193 seconds
Epoch [1/10], Training Loss: 2.4262
Epoch [1/10], Validation Loss: 2.4082
Epoch [1/10], Validation Accuracy: 32.7361%
Epoch [2/10], Training Loss: 1.7350
Epoch [2/10], Validation Loss: 1.5352
Epoch [2/10], Validation Accuracy: 62.5966%
Epoch [3/10], Training Loss: 1.3508
Epoch [3/10], Validation Loss: 1.0492
Epoch [3/10], Validation Accuracy: 75.5365%
Epoch [4/10], Training Loss: 1.1814
Epoch [4/10], Validation Loss: 0.8052
Epoch [4/10], Validation Accuracy: 82.0172%
Epoch [5/10], Training Loss: 1.0634
Epoch [5/10], Validation Loss: 0.6716
Epoch [5/10], Validation Accuracy: 83.6910%
Epoch [6/10], Training Loss: 0.9007
Epoch [6/10], Validation Loss: 0.6011
Epoch [6/10], Validation Accuracy: 83.9807%
Epoch [7/10], Training Loss: 0.8225
Epoch [7/10], Validation Loss: 0.5517
Epoch [7/10], Validation Accuracy: 85.3004%
Epoch [8/10], Training Loss: 0.8104
Epoch [8/10], Validation Loss: 0.5133
Epoch [8/10], Validation Accuracy: 85.8047%
Epoch [9/10], Training Loss: 0.8393
Epoch [9/10], Validation Loss: 0.4869
Epoch [9/10], Validation Accuracy: 85.8369%
Epoch [10/10], Training Loss: 0.7527
Epoch [10/10], Validation Loss: 0.4627
Epoch [10/10], Validation Accuracy: 86.2876%
Got to iteration 10 in 148.63063097000122 seconds
Epoch [1/10], Training Loss: 2.3757
Epoch [1/10], Validation Loss: 2.3107
Epoch [1/10], Validation Accuracy: 33.1545%
Epoch [2/10], Training Loss: 1.7805
Epoch [2/10], Validation Loss: 1.4780
Epoch [2/10], Validation Accuracy: 64.9464%
Epoch [3/10], Training Loss: 1.3384
Epoch [3/10], Validation Loss: 1.0134
Epoch [3/10], Validation Accuracy: 75.2897%
Epoch [4/10], Training Loss: 1.1214
Epoch [4/10], Validation Loss: 0.8003
Epoch [4/10], Validation Accuracy: 82.1996%
Epoch [5/10], Training Loss: 1.1348
Epoch [5/10], Validation Loss: 0.6939
Epoch [5/10], Validation Accuracy: 84.6245%
Epoch [6/10], Training Loss: 0.9274
Epoch [6/10], Validation Loss: 0.6257
Epoch [6/10], Validation Accuracy: 85.3433%
Epoch [7/10], Training Loss: 0.8788
Epoch [7/10], Validation Loss: 0.5770
Epoch [7/10], Validation Accuracy: 85.8584%
Epoch [8/10], Training Loss: 0.8515
Epoch [8/10], Validation Loss: 0.5443
Epoch [8/10], Validation Accuracy: 86.0944%
Epoch [9/10], Training Loss: 0.7480
Epoch [9/10], Validation Loss: 0.5173
Epoch [9/10], Validation Accuracy: 86.3090%
Epoch [10/10], Training Loss: 0.6651
Epoch [10/10], Validation Loss: 0.4949
Epoch [10/10], Validation Accuracy: 86.6738%
Got to iteration 11 in 163.30880761146545 seconds
Epoch [1/10], Training Loss: 2.2648
Epoch [1/10], Validation Loss: 2.2495
Epoch [1/10], Validation Accuracy: 46.6524%
Epoch [2/10], Training Loss: 1.8021
Epoch [2/10], Validation Loss: 1.4786
Epoch [2/10], Validation Accuracy: 60.2682%
Epoch [3/10], Training Loss: 1.3431
Epoch [3/10], Validation Loss: 1.0912
Epoch [3/10], Validation Accuracy: 73.6052%
Epoch [4/10], Training Loss: 1.1032
Epoch [4/10], Validation Loss: 0.8499
Epoch [4/10], Validation Accuracy: 80.8369%
Epoch [5/10], Training Loss: 0.9322
Epoch [5/10], Validation Loss: 0.7060
Epoch [5/10], Validation Accuracy: 84.5923%
Epoch [6/10], Training Loss: 1.1052
Epoch [6/10], Validation Loss: 0.6220
Epoch [6/10], Validation Accuracy: 85.4614%
Epoch [7/10], Training Loss: 0.9816
Epoch [7/10], Validation Loss: 0.5677
Epoch [7/10], Validation Accuracy: 85.6545%
Epoch [8/10], Training Loss: 0.8579
Epoch [8/10], Validation Loss: 0.5252
Epoch [8/10], Validation Accuracy: 86.3734%
Epoch [9/10], Training Loss: 0.7863
Epoch [9/10], Validation Loss: 0.4990
Epoch [9/10], Validation Accuracy: 86.5236%
Epoch [10/10], Training Loss: 0.6812
Epoch [10/10], Validation Loss: 0.4770
Epoch [10/10], Validation Accuracy: 87.2639%
Got to iteration 12 in 177.9539155960083 seconds
Epoch [1/10], Training Loss: 2.3505
Epoch [1/10], Validation Loss: 2.3254
Epoch [1/10], Validation Accuracy: 46.6524%
Epoch [2/10], Training Loss: 1.7788
Epoch [2/10], Validation Loss: 1.5712
Epoch [2/10], Validation Accuracy: 53.5408%
Epoch [3/10], Training Loss: 1.5156
Epoch [3/10], Validation Loss: 1.1770
Epoch [3/10], Validation Accuracy: 69.4850%
Epoch [4/10], Training Loss: 1.2065
Epoch [4/10], Validation Loss: 0.9064
Epoch [4/10], Validation Accuracy: 79.1416%
Epoch [5/10], Training Loss: 1.0634
Epoch [5/10], Validation Loss: 0.7484
Epoch [5/10], Validation Accuracy: 82.8970%
Epoch [6/10], Training Loss: 0.9224
Epoch [6/10], Validation Loss: 0.6552
Epoch [6/10], Validation Accuracy: 83.5944%
Epoch [7/10], Training Loss: 0.8409
Epoch [7/10], Validation Loss: 0.5867
Epoch [7/10], Validation Accuracy: 83.9056%
Epoch [8/10], Training Loss: 0.8254
Epoch [8/10], Validation Loss: 0.5363
Epoch [8/10], Validation Accuracy: 85.2146%
Epoch [9/10], Training Loss: 0.7582
Epoch [9/10], Validation Loss: 0.5008
Epoch [9/10], Validation Accuracy: 85.6974%
Epoch [10/10], Training Loss: 0.6918
Epoch [10/10], Validation Loss: 0.4760
Epoch [10/10], Validation Accuracy: 86.1052%
Got to iteration 13 in 192.57552099227905 seconds
Epoch [1/10], Training Loss: 2.2734
Epoch [1/10], Validation Loss: 2.2390
Epoch [1/10], Validation Accuracy: 39.1094%
Epoch [2/10], Training Loss: 1.7234
Epoch [2/10], Validation Loss: 1.5693
Epoch [2/10], Validation Accuracy: 53.1545%
Epoch [3/10], Training Loss: 1.3884
Epoch [3/10], Validation Loss: 1.0875
Epoch [3/10], Validation Accuracy: 71.9850%
Epoch [4/10], Training Loss: 1.2916
Epoch [4/10], Validation Loss: 0.8238
Epoch [4/10], Validation Accuracy: 81.2124%
Epoch [5/10], Training Loss: 1.0554
Epoch [5/10], Validation Loss: 0.6940
Epoch [5/10], Validation Accuracy: 83.5837%
Epoch [6/10], Training Loss: 0.9815
Epoch [6/10], Validation Loss: 0.6222
Epoch [6/10], Validation Accuracy: 84.3562%
Epoch [7/10], Training Loss: 0.9057
Epoch [7/10], Validation Loss: 0.5736
Epoch [7/10], Validation Accuracy: 84.4206%
Epoch [8/10], Training Loss: 0.9438
Epoch [8/10], Validation Loss: 0.5358
Epoch [8/10], Validation Accuracy: 84.7854%
Epoch [9/10], Training Loss: 0.9225
Epoch [9/10], Validation Loss: 0.4981
Epoch [9/10], Validation Accuracy: 85.2790%
Epoch [10/10], Training Loss: 0.7438
Epoch [10/10], Validation Loss: 0.4690
Epoch [10/10], Validation Accuracy: 87.4142%
Got to iteration 14 in 207.25985264778137 seconds
Epoch [1/10], Training Loss: 2.2684
Epoch [1/10], Validation Loss: 2.1759
Epoch [1/10], Validation Accuracy: 40.9227%
Epoch [2/10], Training Loss: 1.7100
Epoch [2/10], Validation Loss: 1.4625
Epoch [2/10], Validation Accuracy: 59.5064%
Epoch [3/10], Training Loss: 1.3373
Epoch [3/10], Validation Loss: 1.0477
Epoch [3/10], Validation Accuracy: 76.0622%
Epoch [4/10], Training Loss: 1.0550
Epoch [4/10], Validation Loss: 0.7901
Epoch [4/10], Validation Accuracy: 82.6073%
Epoch [5/10], Training Loss: 1.0593
Epoch [5/10], Validation Loss: 0.6646
Epoch [5/10], Validation Accuracy: 84.1738%
Epoch [6/10], Training Loss: 0.8850
Epoch [6/10], Validation Loss: 0.5903
Epoch [6/10], Validation Accuracy: 85.2575%
Epoch [7/10], Training Loss: 0.8759
Epoch [7/10], Validation Loss: 0.5367
Epoch [7/10], Validation Accuracy: 85.8047%
Epoch [8/10], Training Loss: 0.8680
Epoch [8/10], Validation Loss: 0.4960
Epoch [8/10], Validation Accuracy: 87.1030%
Epoch [9/10], Training Loss: 0.8390
Epoch [9/10], Validation Loss: 0.4657
Epoch [9/10], Validation Accuracy: 87.5966%
Epoch [10/10], Training Loss: 0.7287
Epoch [10/10], Validation Loss: 0.4439
Epoch [10/10], Validation Accuracy: 87.9506%
Got to iteration 15 in 221.97286224365234 seconds
Epoch [1/10], Training Loss: 2.3460
Epoch [1/10], Validation Loss: 2.2989
Epoch [1/10], Validation Accuracy: 33.6910%
Epoch [2/10], Training Loss: 1.7943
Epoch [2/10], Validation Loss: 1.6047
Epoch [2/10], Validation Accuracy: 58.5944%
Epoch [3/10], Training Loss: 1.2642
Epoch [3/10], Validation Loss: 1.1075
Epoch [3/10], Validation Accuracy: 72.9506%
Epoch [4/10], Training Loss: 1.2434
Epoch [4/10], Validation Loss: 0.8490
Epoch [4/10], Validation Accuracy: 80.4185%
Epoch [5/10], Training Loss: 1.0518
Epoch [5/10], Validation Loss: 0.7159
Epoch [5/10], Validation Accuracy: 83.6588%
Epoch [6/10], Training Loss: 0.8943
Epoch [6/10], Validation Loss: 0.6280
Epoch [6/10], Validation Accuracy: 85.5258%
Epoch [7/10], Training Loss: 0.9088
Epoch [7/10], Validation Loss: 0.5611
Epoch [7/10], Validation Accuracy: 85.9549%
Epoch [8/10], Training Loss: 0.7278
Epoch [8/10], Validation Loss: 0.5202
Epoch [8/10], Validation Accuracy: 86.2017%
Epoch [9/10], Training Loss: 0.8310
Epoch [9/10], Validation Loss: 0.4910
Epoch [9/10], Validation Accuracy: 86.6202%
Epoch [10/10], Training Loss: 0.7415
Epoch [10/10], Validation Loss: 0.4687
Epoch [10/10], Validation Accuracy: 86.8670%
Got to iteration 16 in 236.55432605743408 seconds
Epoch [1/10], Training Loss: 2.4335
Epoch [1/10], Validation Loss: 2.3164
Epoch [1/10], Validation Accuracy: 41.3519%
Epoch [2/10], Training Loss: 1.7481
Epoch [2/10], Validation Loss: 1.4480
Epoch [2/10], Validation Accuracy: 57.3283%
Epoch [3/10], Training Loss: 1.4875
Epoch [3/10], Validation Loss: 1.0269
Epoch [3/10], Validation Accuracy: 77.4034%
Epoch [4/10], Training Loss: 1.1364
Epoch [4/10], Validation Loss: 0.7801
Epoch [4/10], Validation Accuracy: 83.2082%
Epoch [5/10], Training Loss: 1.0855
Epoch [5/10], Validation Loss: 0.6628
Epoch [5/10], Validation Accuracy: 84.3884%
Epoch [6/10], Training Loss: 0.9514
Epoch [6/10], Validation Loss: 0.5943
Epoch [6/10], Validation Accuracy: 84.9249%
Epoch [7/10], Training Loss: 0.8820
Epoch [7/10], Validation Loss: 0.5423
Epoch [7/10], Validation Accuracy: 86.2446%
Epoch [8/10], Training Loss: 0.7826
Epoch [8/10], Validation Loss: 0.5092
Epoch [8/10], Validation Accuracy: 86.8455%
Epoch [9/10], Training Loss: 0.7820
Epoch [9/10], Validation Loss: 0.4824
Epoch [9/10], Validation Accuracy: 87.4356%
Epoch [10/10], Training Loss: 0.7168
Epoch [10/10], Validation Loss: 0.4587
Epoch [10/10], Validation Accuracy: 88.3584%
Got to iteration 17 in 251.18408036231995 seconds
Epoch [1/10], Training Loss: 2.4360
Epoch [1/10], Validation Loss: 2.3510
Epoch [1/10], Validation Accuracy: 33.2296%
Epoch [2/10], Training Loss: 1.8041
Epoch [2/10], Validation Loss: 1.5474
Epoch [2/10], Validation Accuracy: 59.1309%
Epoch [3/10], Training Loss: 1.4818
Epoch [3/10], Validation Loss: 1.0866
Epoch [3/10], Validation Accuracy: 72.6180%
Epoch [4/10], Training Loss: 1.1946
Epoch [4/10], Validation Loss: 0.8394
Epoch [4/10], Validation Accuracy: 81.1052%
Epoch [5/10], Training Loss: 1.0293
Epoch [5/10], Validation Loss: 0.7007
Epoch [5/10], Validation Accuracy: 84.1953%
Epoch [6/10], Training Loss: 0.8679
Epoch [6/10], Validation Loss: 0.6179
Epoch [6/10], Validation Accuracy: 85.5150%
Epoch [7/10], Training Loss: 0.8664
Epoch [7/10], Validation Loss: 0.5612
Epoch [7/10], Validation Accuracy: 85.8262%
Epoch [8/10], Training Loss: 0.8449
Epoch [8/10], Validation Loss: 0.5260
Epoch [8/10], Validation Accuracy: 86.0622%
Epoch [9/10], Training Loss: 0.8047
Epoch [9/10], Validation Loss: 0.4921
Epoch [9/10], Validation Accuracy: 86.2554%
Epoch [10/10], Training Loss: 0.8097
Epoch [10/10], Validation Loss: 0.4690
Epoch [10/10], Validation Accuracy: 86.5451%
